run_id,op_index,op_tag,ticks_us
94,2,CONV_2D,24732
94,3,DEPTHWISE_CONV_2D,1415
94,4,CONV_2D,24733
94,5,MEAN,5673
94,6,FULLY_CONNECTED,25
95,0,CONV_2D,39673
95,1,DEPTHWISE_CONV_2D,1420
95,2,CONV_2D,24732
95,3,DEPTHWISE_CONV_2D,1415
95,4,CONV_2D,24733
95,5,MEAN,5673
95,6,FULLY_CONNECTED,26
96,0,CONV_2D,39673
96,1,DEPTHWISE_CONV_2D,1414
96,2,CONV_2D,24738
96,3,DEPTHWISE_CONV_2D,1415
96,4,CONV_2D,63940
96,5,MEAN,5679
96,6,FULLY_CONNECTED,25
97,0,CONV_2D,39683
97,1,DEPTHWISE_CONV_2D,1423
97,2,CONV_2D,24728
97,3,DEPTHWISE_CONV_2D,1421
97,4,CONV_2D,24727
97,5,MEAN,5681
97,6,FULLY_CONNECTED,25
98,0,CONV_2D,39679
98,1,DEPTHWISE_CONV_2D,1415
98,2,CONV_2D,24727
98,3,DEPTHWISE_CONV_2D,1414
98,4,CONV_2D,24738
98,5,MEAN,5668
98,6,FULLY_CONNECTED,26
99,0,CONV_2D,39678
99,1,DEPTHWISE_CONV_2D,1420
99,2,CONV_2D,24727
99,3,DEPTHWISE_CONV_2D,1415
99,4,CONV_2D,24737
99,5,MEAN,5668
99,6,FULLY_CONNECTED,25

