run_id,op_index,op_tag,ticks_us
28,11,DEPTHWISE_CONV_2D,1435
28,12,CONV_2D,24830
28,13,MEAN,5687
28,14,FULLY_CONNECTED,72
29,0,CONV_2D,39748
29,1,DEPTHWISE_CONV_2D,1437
29,2,CONV_2D,24798
29,3,DEPTHWISE_CONV_2D,1477
29,4,CONV_2D,24811
29,5,DEPTHWISE_CONV_2D,1434
29,6,CONV_2D,24841
29,7,DEPTHWISE_CONV_2D,1454
29,8,CONV_2D,24776
29,9,DEPTHWISE_CONV_2D,1476
29,10,CONV_2D,24822
29,11,DEPTHWISE_CONV_2D,1439
29,12,CONV_2D,24836
29,13,MEAN,5681
29,14,FULLY_CONNECTED,71
30,0,CONV_2D,39748
30,1,DEPTHWISE_CONV_2D,1436
30,2,CONV_2D,24797
30,3,DEPTHWISE_CONV_2D,1477
30,4,CONV_2D,24811
30,5,DEPTHWISE_CONV_2D,1444
30,6,CONV_2D,24835
30,7,DEPTHWISE_CONV_2D,1455
30,8,CONV_2D,24781
30,9,DEPTHWISE_CONV_2D,1471
30,10,CONV_2D,24822
30,11,DEPTHWISE_CONV_2D,1438
30,12,CONV_2D,24833
30,13,MEAN,5687
30,14,FULLY_CONNECTED,71
31,0,CONV_2D,39749
31,1,DEPTHWISE_CONV_2D,1437
31,2,CONV_2D,24807
31,3,DEPTHWISE_CONV_2D,1472
31,4,CONV_2D,24818
31,5,DEPTHWISE_CONV_2D,1434
31,6,CONV_2D,24844
31,7,DEPTHWISE_CONV_2D,1454
31,8,CONV_2D,24783
31,9,DEPTHWISE_CONV_2D,1462
31,10,CONV_2D,24832
31,11,DEPTHWISE_CONV_2D,1433
31,12,CONV_2D,24837
31,13,MEAN,5686
31,14,FULLY_CONNECTED,72
32,0,CONV_2D,39753
32,1,DEPTHWISE_CONV_2D,1437
32,2,CONV_2D,24802
32,3,DEPTHWISE_CONV_2D,1477
32,4,CONV_2D,24811
32,5,DEPTHWISE_CONV_2D,1436
32,6,CONV_2D,24848
32,7,DEPTHWISE_CONV_2D,1448
